created_at,updated_at,datetime,zone_key,production,capacity,source
2024-06-06 17:05:01.873364 +00:00,2024-06-06 17:05:01.873364 +00:00,2024-06-06 15:00:00.000000 +00:00,DK-DK1,"(88,299,62,,1,,8,1109,1,1414,,)",,entsoe.eu
2024-06-06 18:05:02.640096 +00:00,2024-06-06 18:05:02.640096 +00:00,2024-06-06 16:00:00.000000 +00:00,DK-DK1,"(78,213,62,,1,,9,911,1,1169,,)",,entsoe.eu
2024-06-06 19:04:59.681394 +00:00,2024-06-06 19:04:59.681394 +00:00,2024-06-06 17:00:00.000000 +00:00,DK-DK1,"(85,298,83,,1,,10,449,1,951,,)",,entsoe.eu
2024-06-06 20:05:06.112698 +00:00,2024-06-06 20:05:06.112698 +00:00,2024-06-06 18:00:00.000000 +00:00,DK-DK1,"(90,271,93,,1,,10,170,1,783,,)",,entsoe.eu
2024-06-06 21:05:08.161746 +00:00,2024-06-06 21:05:08.161746 +00:00,2024-06-06 19:00:00.000000 +00:00,DK-DK1,"(91,320,93,,1,,10,40,1,689,,)",,entsoe.eu
2024-06-06 22:04:56.025137 +00:00,2024-06-06 22:04:56.025137 +00:00,2024-06-06 20:00:00.000000 +00:00,DK-DK1,"(89,304,91,,1,,11,1,1,695,,)",,entsoe.eu
2024-06-06 23:05:10.690811 +00:00,2024-06-06 23:05:10.690811 +00:00,2024-06-06 21:00:00.000000 +00:00,DK-DK1,"(88,188,69,,1,,9,0,1,751,,)",,entsoe.eu
2024-06-07 00:04:58.899829 +00:00,2024-06-07 00:04:58.899829 +00:00,2024-06-06 22:00:00.000000 +00:00,DK-DK1,"(77,235,51,,1,,9,0,1,793,,)",,entsoe.eu
2024-06-07 01:05:11.015622 +00:00,2024-06-07 01:05:11.015622 +00:00,2024-06-06 23:00:00.000000 +00:00,DK-DK1,"(89,159,50,,1,,9,0,1,775,,)",,entsoe.eu
2024-06-07 02:05:03.597028 +00:00,2024-06-07 02:05:03.597028 +00:00,2024-06-07 00:00:00.000000 +00:00,DK-DK1,"(92,199,51,,1,,9,0,1,667,,)",,entsoe.eu
2024-06-07 03:05:13.394208 +00:00,2024-06-07 03:05:13.394208 +00:00,2024-06-07 01:00:00.000000 +00:00,DK-DK1,"(91,206,52,,1,,9,0,1,681,,)",,entsoe.eu
2024-06-07 04:05:06.506188 +00:00,2024-06-07 04:05:06.506188 +00:00,2024-06-07 02:00:00.000000 +00:00,DK-DK1,"(89,243,52,,1,,9,4,1,787,,)",,entsoe.eu
2024-06-07 05:05:08.519292 +00:00,2024-06-07 05:05:08.519292 +00:00,2024-06-07 03:00:00.000000 +00:00,DK-DK1,"(90,231,53,,1,,9,95,1,862,,)",,entsoe.eu
2024-06-07 06:05:02.043403 +00:00,2024-06-07 06:05:02.043403 +00:00,2024-06-07 04:00:00.000000 +00:00,DK-DK1,"(89,271,57,,1,,9,289,1,787,,)",,entsoe.eu
2024-06-07 07:05:02.881495 +00:00,2024-06-07 07:05:02.881495 +00:00,2024-06-07 05:00:00.000000 +00:00,DK-DK1,"(89,391,59,,1,,10,542,1,754,,)",,entsoe.eu
2024-06-07 08:07:09.298839 +00:00,2024-06-07 08:07:09.298839 +00:00,2024-06-07 06:00:00.000000 +00:00,DK-DK1,"(85,338,57,,1,,10,958,1,1077,,)",,entsoe.eu
2024-06-07 09:05:01.876032 +00:00,2024-06-07 09:05:01.876032 +00:00,2024-06-07 07:00:00.000000 +00:00,DK-DK1,"(73,164,53,,1,,9,1308,1,1445,,)",,entsoe.eu
2024-06-07 10:05:05.545004 +00:00,2024-06-07 10:05:05.545004 +00:00,2024-06-07 08:00:00.000000 +00:00,DK-DK1,"(69,168,52,,1,,9,1341,1,1496,,)",,entsoe.eu
2024-06-07 11:05:05.127562 +00:00,2024-06-07 11:05:05.127562 +00:00,2024-06-07 09:00:00.000000 +00:00,DK-DK1,"(69,164,49,,1,,9,1270,1,1795,,)",,entsoe.eu
2024-06-07 12:05:10.499372 +00:00,2024-06-07 12:05:10.499372 +00:00,2024-06-07 10:00:00.000000 +00:00,DK-DK1,"(75,158,49,,1,,9,1569,1,2304,,)",,entsoe.eu
2024-06-07 13:05:14.277418 +00:00,2024-06-07 13:05:14.277418 +00:00,2024-06-07 11:00:00.000000 +00:00,DK-DK1,"(99,151,43,,1,,7,1581,1,2204,,)",,entsoe.eu
2024-06-07 14:05:09.109900 +00:00,2024-06-07 14:05:09.109900 +00:00,2024-06-07 12:00:00.000000 +00:00,DK-DK1,"(84,149,44,,1,,7,1493,1,2284,,)",,entsoe.eu
2024-06-07 15:06:03.509851 +00:00,2024-06-07 15:06:03.509851 +00:00,2024-06-07 13:00:00.000000 +00:00,DK-DK1,"(99,149,51,,1,,7,1289,1,2031,,)",,entsoe.eu
2024-06-07 16:04:57.888398 +00:00,2024-06-07 16:04:57.888398 +00:00,2024-06-07 14:00:00.000000 +00:00,DK-DK1,"(70,155,46,,1,,9,1084,1,2127,,)",,entsoe.eu
2024-06-07 17:05:10.582859 +00:00,2024-06-07 17:05:10.582859 +00:00,2024-06-07 15:00:00.000000 +00:00,DK-DK1,"(71,163,48,,1,,9,824,1,2195,,)",,entsoe.eu
2024-06-07 18:05:09.445557 +00:00,2024-06-07 18:05:09.445557 +00:00,2024-06-07 16:00:00.000000 +00:00,DK-DK1,"(70,162,53,,1,,9,533,1,2049,,)",,entsoe.eu
2024-06-07 19:04:57.757783 +00:00,2024-06-07 19:04:57.757783 +00:00,2024-06-07 17:00:00.000000 +00:00,DK-DK1,"(71,199,66,,1,,10,387,1,1767,,)",,entsoe.eu
2024-06-07 20:05:34.604500 +00:00,2024-06-07 20:05:34.604500 +00:00,2024-06-07 18:00:00.000000 +00:00,DK-DK1,"(71,250,70,,1,,10,175,1,1601,,)",,entsoe.eu
2024-06-07 21:05:04.646190 +00:00,2024-06-07 21:05:04.646190 +00:00,2024-06-07 19:00:00.000000 +00:00,DK-DK1,"(71,255,69,,1,,10,36,1,1321,,)",,entsoe.eu
2024-06-07 22:05:01.944952 +00:00,2024-06-07 22:05:01.944952 +00:00,2024-06-07 20:00:00.000000 +00:00,DK-DK1,"(70,231,61,,1,,10,0,1,1519,,)",,entsoe.eu
2024-06-07 23:04:56.318289 +00:00,2024-06-07 23:04:56.318289 +00:00,2024-06-07 21:00:00.000000 +00:00,DK-DK1,"(69,173,60,,1,,10,0,1,1587,,)",,entsoe.eu
2024-06-08 00:04:58.490150 +00:00,2024-06-08 00:04:58.490150 +00:00,2024-06-07 22:00:00.000000 +00:00,DK-DK1,"(71,201,59,,1,,9,0,1,1717,,)",,entsoe.eu
2024-06-08 01:04:52.752020 +00:00,2024-06-08 01:04:52.752020 +00:00,2024-06-07 23:00:00.000000 +00:00,DK-DK1,"(72,149,58,,1,,9,0,1,1963,,)",,entsoe.eu
2024-06-08 02:05:00.530936 +00:00,2024-06-08 02:05:00.530936 +00:00,2024-06-08 00:00:00.000000 +00:00,DK-DK1,"(72,49,57,,1,,9,0,1,2196,,)",,entsoe.eu
